"","ENTREZID","logFC","logCPM","LR","PValue","FDR","SYMBOL"
"12774","2785",2.83212375235518,5.32793927677471,4.83414447205457,0.0279014813158572,0.371065486209912,"GNG3"
"12775","2786",2.65435038784866,5.77757265784663,3.99977630379722,0.045506303105618,0.430564682878487,"GNG4"
"12776","2787",-2.242918016317,3.68097010727013,3.69169068678391,0.0546841596042737,0.473622306678538,"GNG5"
"12777","2788",8.82472922583076,3.92961879577641,12.8735242734862,0.000333263416329836,0.0279721404199453,"GNG7"
"12778","279",-0.458786080051823,1.33273623033595,0.0614524240378295,0.804214879206559,1,"AMY2A"
"12779","2790",-1.3686528624099,0.174403425578375,1.5633222649825,0.211179439069825,0.828176879165509,"GNG10"
"12780","2791",-1.65445889311106,1.98461972835298,1.63222299623772,0.201395852463216,0.813202709633153,"GNG11"
"12781","2792",0,-0.399843666772083,0,1,1,"GNGT1"
"12782","2793",4.05537260983988,0.662547357738287,1.02806116795107,0.310614478942088,0.951357068713035,"GNGT2"
"12783","2794",1.04667870781051,6.79280291542784,0.92848451354978,0.335257033146245,0.97413992436412,"GNL1"
"12784","2796",4.13372457050724,0.242074005795842,0.905450986592714,0.341324293906752,0.97413992436412,"GNRH1"
"12785","2797",5.12474055781495,0.740634388694778,1.37039040802922,0.2417448175384,0.868134715868965,"GNRH2"
"12786","2798",7.56388458394906,2.64722215833007,7.02441189875693,0.00804058743555657,0.196268563751379,"GNRHR"
"12787","2799",0.637549657881625,5.84947860254108,0.378399219068533,0.538461194674605,1,"GNS"
"12788","28",5.78869276442622,1.09653149771096,2.10317801740749,0.14699333803994,0.714586965394052,"ABO"
"12789","280",0.562053913912293,3.31482986318175,0.260397563766801,0.609847154686679,1,"AMY2B"
"12790","2800",-0.763261464001219,4.36160427188337,0.597266868733687,0.439622743660598,1,"GOLGA1"
"12791","2801",-0.145266172553688,5.84884888575056,0.0234718292201958,0.878236467596456,1,"GOLGA2"
"12792","2802",-0.180169866645547,6.55293161626557,0.0343630852180507,0.852936619471771,1,"GOLGA3"
"12793","2803",-1.05292189013592,7.41252043844636,1.13770794224836,0.286137172298112,0.931168299158254,"GOLGA4"
"12794","2804",0.143115282216593,7.84053554585597,0.0186193056255876,0.891463512302023,1,"GOLGB1"
"12795","2805",2.31626721461182,4.25616565610053,3.73096940583983,0.0534123860952431,0.46888609809646,"GOT1"
"12796","2806",1.69211665119642,5.09537951318485,2.39946605858447,0.121376671952382,0.659378262590162,"GOT2"
"12797","280636",1.42517484119669,2.99786645781689,1.16905627315789,0.279595235826873,0.922667528202362,"SELENOH"
"12798","280655",-0.809319093357722,3.10818641093405,0.602756847364134,0.437528092963458,1,"IGBP1P1"
"12799","280657",-5.45603499683554,0.0802397973267824,4.25050181176238,0.0392387343300223,0.401436997343904,"SSX6P"
"12800","280658",-5.45603499683554,0.0802397973267824,4.25050181176238,0.0392387343300223,0.401436997343904,"SSX7"
"12801","280659",0,-0.399843666772083,0,1,1,"SSX8P"
"12802","280660",0,-0.399843666772083,0,1,1,"SSX9P"
"12803","280664",1.9837770639329e-05,-0.220206995952971,-2.14550548882711e-12,1,1,"WFDC10B"
"12804","2810",4.83137831079817e-05,1.69621567871417,-4.47954186137102e-12,1,1,"SFN"
"12805","2811",6.70491729679723,1.88014886029171,4.12728988973351,0.0421968765481639,0.416272144800853,"GP1BA"
"12806","2812",0,-0.399843666772083,0,1,1,"GP1BB"
"12807","2813",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"GP2"
"12808","2814",-5.45600752101736,0.346825469432177,4.52352251360954,0.0334319311078098,0.401436997343904,"GP5"
"12809","2815",0,-0.399843666772083,0,1,1,"GP9"
"12810","2817",2.28192364575053,5.68653564525147,4.52111658905264,0.0334789748948944,0.401436997343904,"GPC1"
"12811","2819",6.94482429982158,2.46212030531993,5.57977735490423,0.0181690323465961,0.293032986984088,"GPD1"
"12812","2820",1.53262307933066,5.29205474488736,1.97786726792159,0.159615266061748,0.744345041933782,"GPD2"
"12813","2821",-0.633326707635978,6.75083183927415,0.420961417087903,0.516457705298951,1,"GPI"
"12814","2822",1.56627134086469,2.68367320164254,1.04071264574204,0.307655787282405,0.947531764042903,"GPLD1"
"12815","28227",0.28469856356792,3.74853421152652,0.0717500402269577,0.788805560267779,1,"PPP2R3B"
"12816","2823",2.65844003608122,8.83109390480695,3.62953018328977,0.0567628380859706,0.48198815191508,"GPM6A"
"12817","28231",4.29739049796599,1.29359790506262,1.15099407013082,0.283341152603025,0.927268625060504,"SLCO4A1"
"12818","28232",1.33515192927813,4.07476080136562,1.55054793695442,0.213054568774105,0.831997139958299,"SLCO3A1"
"12819","28234",0,-0.399843666772083,0,1,1,"SLCO1B3"
"12820","2824",2.48212517167455,8.818636594617,3.24799581214141,0.0715108479594378,0.540678835168069,"GPM6B"
"12821","2825",0,-0.399843666772083,0,1,1,"CMKLR2"
"12822","282566",2.6298310497837,-0.139635923087805,-1.08395519742644e-08,1,1,"LINC00515"
"12823","2826",2.63510873394935,0.00921140792968662,0.373489950446415,0.541108064721741,1,"CCR10"
"12824","282616",0,-0.399843666772083,0,1,1,"IFNL2"
"12825","282617",0,-0.399843666772083,0,1,1,"IFNL3"
"12826","282618",0,-0.399843666772083,0,1,1,"IFNL1"
"12827","282679",5.63531879096783,1.50134935687833,2.65164915025828,0.103442531706686,0.613094444955401,"AQP11"
"12828","2827",-1.93965439594313,1.88093524775927,0.935265886150923,0.333498315825327,0.97413992436412,"GPR3"
"12829","282706",0,-0.399843666772083,0,1,1,"DAOA-AS1"
"12830","282763",0,-0.399843666772083,0,1,1,"OR51B5"
"12831","282770",0,-0.399843666772083,0,1,1,"OR10AG1"
"12832","282775",0,-0.399843666772083,0,1,1,"OR5J2"
"12833","2828",-0.41240748352832,2.81272483012777,0.109380886116776,0.74085009191562,1,"GPR4"
"12834","282808",5.83935104107562,1.12305823062542,2.10323711075063,0.146987658648023,0.714586965394052,"RAB40AL"
"12835","282809",-4.16989911652112,5.54634723206241,16.1925453263035,5.72188433746422e-05,0.00741754777811001,"POC1B"
"12836","282890",6.92043122754963,2.07277895306019,4.82465568389933,0.0280554682776149,0.371740628245049,"ZNF311"
"12837","2829",0,-0.399843666772083,0,1,1,"XCR1"
"12838","282966",0,-0.399843666772083,0,1,1,"C10orf53"
"12839","282969",-0.649506495793355,1.35786099180472,0.141316303001449,0.70697591988385,1,"FUOM"
"12840","282973",3.54971595844272,3.82256434177772,4.58923645591438,0.0321733438115782,0.395583036297403,"JAKMIP3"
"12841","282974",2.59958657009233,3.30431061949743,3.54162274351723,0.0598468836406196,0.492907753570406,"STK32C"
"12842","282980",1.87805307310348,-0.262495268195724,2.3622071867576e-07,0.999612207828456,1,"LINC00700"
"12843","28299",0,-0.399843666772083,0,1,1,"IGKV1-5"
"12844","282991",0.254354733122951,3.69078492592599,0.0395727149973797,0.842318347129838,1,"BLOC1S2"
"12845","282996",0.545751327824652,2.12613291272459,0.0930406832672332,0.760346571690581,1,"RBM20"
"12846","282997",3.73019096340321,0.105324047509256,0.716655307734757,0.397243225170604,1,"PDCD4-AS1"
"12847","283",-4.48849982006246,0.398271803056654,2.70969094854959,0.0997403126408656,0.606460905927903,"ANG"
"12848","2830",0,-0.399843666772083,0,1,1,"GPR6"
"12849","283011",4.44158035255991,0.76048839596835,1.11827171661324,0.290290902607316,0.932009472301919,"FLJ37201"
"12850","283025",0,-0.399843666772083,0,1,1,"LINC01553"
"12851","283033",0,-0.399843666772083,0,1,1,"LINC00841"
"12852","283038",2.6298310497837,-0.139635923087805,-1.08395519742644e-08,1,1,"LOC283038"
"12853","283045",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"LOC283045"
"12854","283050",-1.3686528624099,0.174403425578375,1.5633222649825,0.211179439069825,0.828176879165509,"ZMIZ1-AS1"
"12855","283078",-0.430397413591646,1.9162153515477,0.0906723410235288,0.76332414706558,1,"MKX"
"12856","283080",0,-0.399843666772083,0,1,1,"C10orf126"
"12857","283089",0.447868207059795,1.7049393354876,0.0739805479005229,0.785626898723203,1,"WDR11-DT"
"12858","283092",0,-0.399843666772083,0,1,1,"OR4C13"
"12859","283093",0,-0.399843666772083,0,1,1,"OR4C12"
"12860","2831",3.11260880583626,-0.0284374054034473,-4.92785965160144e-07,1,1,"NPBWR1"
"12861","283102",2.6298310497837,-0.139635923087805,-1.08395519742644e-08,1,1,"KRT8P41"
"12862","283104",4.98001439662834,0.841079414180283,1.69440418479622,0.193021416711752,0.802440633220145,"SBF2-AS1"
"12863","283106",-0.0882180298760686,5.31056504008833,0.00744491720502749,0.931240709936403,1,"CSNK2A3"
"12864","283111",0,-0.399843666772083,0,1,1,"OR51V1"
"12865","283116",0,-0.399843666772083,0,1,1,"TRIM49B"
"12866","283120",-10.504550653675,9.85794966519601,46.830500735607,7.73993815123927e-12,1.22076024507602e-08,"H19"
"12867","283129",1.87805307310348,-0.262495268195724,2.3622071867576e-07,0.999612207828456,1,"MAJIN"
"12868","283130",-0.966448125278668,0.728535306453156,0.204023174950729,0.65149286653221,1,"SLC25A45"
"12869","283131",-2.1435240008947,7.83152009950787,3.17570932582623,0.07474075252005,0.549854875367769,"NEAT1"
"12870","283140",5.60277667794654,1.13153425988736,2.29875086563367,0.129478089377191,0.677332404167763,"LINC02762"
"12871","283143",2.6298310497837,-0.139635923087805,-1.08395519742644e-08,1,1,"LINC00900"
"12872","283149",0.101116001890086,6.59401759832463,0.0107058629156384,0.917590640786273,1,"BCL9L"
"12873","283150",0,-0.399843666772083,0,1,1,"FOXR1"
"12874","283152",3.81081572669619,0.500204657974097,0.87463467932365,0.349675420828781,0.98294165552295,"CCDC153"
"12875","283159",0,-0.399843666772083,0,1,1,"OR8D1"
"12876","28316",1.83342499868145,4.38355133647727,2.46929065857649,0.116090305291183,0.647898540369964,"CDH20"
"12877","283160",0,-0.399843666772083,0,1,1,"OR8D2"
"12878","283162",0,-0.399843666772083,0,1,1,"OR8B4"
"12879","283165",0,-0.399843666772083,0,1,1,"KIRREL3-AS3"
"12880","283171",0,-0.399843666772083,0,1,1,"LINC02873"
"12881","283174",3.98619666112682,4.41773904267749,7.96227513228534,0.00477623396389998,0.147549798947912,NA
"12882","283177",4.43896317258923,0.511386622157622,1.2422421971949,0.265039364932409,0.901029060895126,"B3GAT1-DT"
"12883","283189",0,-0.399843666772083,0,1,1,"OR9G4"
"12884","283194",5.40258354186861,1.17347894075354,2.28247428773842,0.130842986993901,0.680270238702869,"LOC283194"
"12885","283197",0,-0.399843666772083,0,1,1,"LINC00301"
"12886","2832",0,-0.399843666772083,0,1,1,"NPBWR2"
"12887","283208",-3.78866847889743,0.421275830746361,2.58632292005634,0.107790315838792,0.624269087446616,"P4HA3"
"12888","283209",2.89027180067946,7.49611263594299,3.72736143864981,0.0535278879455834,0.469464547042049,"PGM2L1"
"12889","283212",0.0218870681650996,2.03805501403928,0.000216996702443017,0.98824694084388,1,"KLHL35"
"12890","283214",0,-0.399843666772083,0,1,1,"DGAT2-DT"
"12891","283219",0.11910846944972,2.64141153678267,0.00932903755541364,0.923054425997474,1,"KCTD21"
"12892","283229",5.58848383608666,1.11369945168462,2.16335417480737,0.141335875382513,0.705065103164564,"CRACR2B"
"12893","283232",1.31467064810974,2.3487855187837,0.77814414434567,0.377709328004792,1,"TMEM80"
"12894","283234",-2.32185749228063,3.8285125893763,4.72915907293009,0.0296553810666231,0.381204527621232,"CCDC88B"
"12895","283237",0.704520387168995,2.39103992984758,0.211800089146898,0.645360156384564,1,"TTC9C"
"12896","283238",0,-0.399843666772083,0,1,1,"SLC22A24"
"12897","283248",1.63397995077566,2.20209143464881,0.666142247067214,0.414399837218307,1,"RCOR2"
"12898","283254",4.44107216257634,0.861358202435863,1.30400865502694,0.253482292907116,0.887537410341084,"HARBI1"
"12899","283267",1.0211015934019,3.7811316263974,0.81573553244434,0.366429953565812,0.998839400520462,"LINC00294"
"12900","283284",5.45781434047554,1.31513009784413,2.39183112542082,0.121970684868529,0.660105122930019,"IGSF22"
"12901","283297",0,-0.399843666772083,0,1,1,"OR10A4"
"12902","283298",-3.25751475155407,2.16100492106511,6.46251193330113,0.0110173791520678,0.227644391650077,"OLFML1"
"12903","283299",0,-0.399843666772083,0,1,1,"LOC283299"
"12904","2833",2.6298310497837,-0.139635923087805,-1.08395519742644e-08,1,1,"CXCR3"
"12905","283303",0,-0.399843666772083,0,1,1,"MRGPRG-AS1"
"12906","283310",4.53645924419029,0.666332753127346,1.20522682679417,0.272279501126056,0.912066078804562,"OTOGL"
"12907","283314",-1.5909614378249,3.36285372768348,1.69182374705233,0.193360733561536,0.802742651996676,"C1RL-AS1"
"12908","283316",0.783891803711383,2.74589006602261,0.374007153259799,0.540828087466272,1,"CD163L1"
"12909","283332",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"LINC02396"
"12910","283335",-0.203924983693566,1.75248022549874,0.0164675363294191,0.897891070183584,1,"TNS2-AS1"
"12911","283337",-0.408702635681036,4.06075108370416,0.184754025220156,0.667319142200123,1,"ZNF740"
"12912","283345",3.33509831925076,0.0164534767736726,0.450169687236131,0.502254383617589,1,"RPL13P5"
"12913","283349",-0.972303713996973,4.01743465288357,0.9562882763248,0.328123818953399,0.973191258713684,"RASSF3"
"12914","283352",2.6298310497837,-0.139635923087805,-1.08395519742644e-08,1,1,"TMEM132D-AS1"
"12915","283358",5.70933720330877,1.10788779346533,0.957399445470328,0.327842956468973,0.972987540480419,"B4GALNT3"
"12916","283365",0,-0.399843666772083,0,1,1,"OR6C6"
"12917","28337",0,-0.399843666772083,0,1,1,"IGHVIV-44-1"
"12918","283373",2.34865539829557,5.05496489121856,3.86552506120578,0.0492877696809084,0.446792786448937,"ANKRD52"
"12919","283375",3.82656240000957,0.158278822773233,0.760838832573946,0.383066139581441,1,"SLC39A5"
"12920","283377",4.4414062984165,1.07738937694623,1.31303896800724,0.251845169954927,0.885640586152799,"SPRYD4"
"12921","28338",0,-0.399843666772083,0,1,1,"IGHVIII-82"
"12922","283383",-5.00151889676204,4.76794170894058,23.9432286744497,9.92186462679619e-07,0.000259480580305479,"ADGRD1"
"12923","283385",0.295655131436424,2.44339560999132,0.048911022477732,0.824969126356404,1,"MORN3"
"12924","28339",0,-0.399843666772083,0,1,1,"IGHVIII-76-1"
"12925","283392",2.07975660851059,2.02121301151226,1.43120749693534,0.23156747541904,0.855937256645362,"TRHDE-AS1"
"12926","2834",4.51417757498117,0.481588022179074,2.86166944626791e-07,0.999573175073631,1,"PRLHR"
"12927","28340",0,-0.399843666772083,0,1,1,"IGHVIII-67-4"
"12928","283403",-4.48853209138555,-0.148605357641565,2.70785499048996,0.0998551766510175,0.606460905927903,"LINC02874"
"12929","283404",0,-0.399843666772083,0,1,1,"LINC00592"
"12930","28341",0,-0.399843666772083,0,1,1,"IGHVIII-67-3"
"12931","283416",4.59029149879479,0.481945138908938,0.757915804919437,0.383981554174114,1,"LINC01465"
"12932","283417",2.02404416973937,2.76588514793415,2.01358322582044,0.155896732870424,0.736088809655802,"DPY19L2"
"12933","28342",0,-0.399843666772083,0,1,1,"IGHVIII-67-2"
"12934","283420",0,-0.399843666772083,0,1,1,"CLEC9A"
"12935","283422",0,-0.399843666772083,0,1,1,"LINC01559"
"12936","28343",0,-0.399843666772083,0,1,1,"IGHV8-51-1"
"12937","283431",-0.128631580377726,2.22290295720306,0.00892674819771949,0.924726701289094,1,"GAS2L3"
"12938","283432",0,-0.399843666772083,0,1,1,"LINC00485"
"12939","28344",0,-0.399843666772083,0,1,1,"IGHVIII-47-1"
"12940","283440",4.49761082742075,0.407688622786846,1.12597181623257,0.288636191599145,0.932009472301919,"ITFG2-AS1"
"12941","283446",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"MYO1H"
"12942","28345",0,-0.399843666772083,0,1,1,"IGHVIII-44"
"12943","283450",-0.142297951670466,7.90111201264881,0.0164180522403113,0.898043762594107,1,"HECTD4"
"12944","283455",2.9112976537503,5.09557047934083,5.9756868888393,0.0145044309954666,0.262447926042892,"KSR2"
"12945","283459",0.361600729567372,4.19275420044264,0.129366963850652,0.719089297375629,1,"GATC"
"12946","28346",0,-0.399843666772083,0,1,1,"IGHVIII-38-1"
"12947","283460",0,-0.399843666772083,0,1,1,"HNF1A-AS1"
"12948","283461",0,-0.399843666772083,0,1,1,"C12orf40"
"12949","283463",-2.08367662204975,0.975917902282475,1.24242628460617,0.265003961491267,0.901029060895126,"MUC19"
"12950","283464",-0.819109722126273,4.654294790476,0.739241942768656,0.389903819119206,1,"GXYLT1"
"12951","28347",0,-0.399843666772083,0,1,1,"IGHVIII-26-1"
"12952","283471",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"TMPRSS12"
"12953","28348",0,-0.399843666772083,0,1,1,"IGHVIII-25-1"
"12954","283480",6.98425420006426,2.04483274821151,4.4971754191743,0.0339508899114921,0.401436997343904,"FGF14-IT1"
"12955","283481",3.81103919176086,0.394993212895396,0.873440876618586,0.350004486574759,0.98294165552295,"FGF14-AS2"
"12956","283483",0,-0.399843666772083,0,1,1,"LINC00551"
"12957","283487",5.91621443651645,1.44191824578665,2.9701167255454,0.0848157343764798,0.580641113804741,"PRECSIT"
"12958","283489",2.05279474907951,4.43182403965093,3.23375018831314,0.0721353238099537,0.542175621611891,"CHAMP1"
"12959","28349",0,-0.399843666772083,0,1,1,"IGHVIII-22-2"
"12960","283491",0,-0.399843666772083,0,1,1,"OR7E156P"
"12961","2835",2.42702573452425,4.49887090712438,3.11468438976236,0.0775895090386882,0.560072759117305,"GPR12"
"12962","28350",0,-0.399843666772083,0,1,1,"IGHVIII-16-1"
"12963","283507",3.11260880583626,-0.0284374054034473,-4.92785965160144e-07,1,1,"SUGT1P3"
"12964","28351",0,-0.399843666772083,0,1,1,"IGHVIII-13-1"
"12965","283514",8.39078289367877,3.21760803604079,7.20881727808255,0.00725462846756167,0.186388146781969,"SIAH3"
"12966","283518",5.67049487770808,1.02297579185995,1.99634658113619,0.157678867455672,0.740407384562773,"KCNRG"
"12967","28352",0,-0.399843666772083,0,1,1,"IGHVIII-11-1"
"12968","283521",4.49773341628889,0.407688622786846,1.12481937198729,0.288883080102404,0.932009472301919,"TMEM272"
"12969","28353",0,-0.399843666772083,0,1,1,"IGHVIII-5-2"
"12970","283537",4.21418516886106,0.879352390785274,1.05859180449722,0.303536581525017,0.943545773513111,"SLC46A3"
"12971","28354",0,-0.399843666772083,0,1,1,"IGHVIII-5-1"
"12972","283547",-0.407861993259716,1.84220600568956,0.0692510817098433,0.792430340723301,1,"LINC00639"
"12973","28355",0,-0.399843666772083,0,1,1,"IGHVIII-2-1"
"12974","283551",2.6298310497837,-0.139635923087805,-1.08395519742644e-08,1,1,"LINC01588"
"12975","283553",0,-0.399843666772083,0,1,1,"LINC00640"
"12976","283554",1.39084721402502,3.43418038420666,1.21231521721573,0.270874083313518,0.909415672437671,"GPR137C"
"12977","28356",0,-0.399843666772083,0,1,1,"IGHVII-78-1"
"12978","28357",0,-0.399843666772083,0,1,1,"IGHVII-74-1"
"12979","283571",5.15658891594633,1.05065829887694,1.9272242280262,0.165062448480319,0.754219633976455,"PROX2"
"12980","283575",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"LINC02288"
"12981","283576",2.22182844863588,4.82593327181773,2.42826821871449,0.119164480802542,0.656781131815992,"ZDHHC22"
"12982","283578",1.8662325965068,5.22952487684349,3.10960334350451,0.0778319132474016,0.561394313286009,"TMED8"
"12983","283579",2.27530211812765,-0.212266437149907,0.2723485576746,0.601760673374995,1,"C14orf178"
"12984","28358",0,-0.399843666772083,0,1,1,"IGHVII-67-1"
"12985","283585",0,-0.399843666772083,0,1,1,"LINC01148"
"12986","283587",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"HISLA"
"12987","28359",0,-0.399843666772083,0,1,1,"IGHVII-65-1"
"12988","283592",-1.19463125179617,0.659824229455079,0.326376362231285,0.567800648302638,1,"FAM181A-AS1"
"12989","283596",-1.83332158934182,2.00223266881265,1.97572684977248,0.159841298972573,0.744789846694862,"SNHG10"
"12990","283598",0,-0.399843666772083,0,1,1,"LINC02914"
"12991","28360",0,-0.399843666772083,0,1,1,"IGHVII-62-1"
"12992","283600",0,-0.399843666772083,0,1,1,"SLC25A47"
"12993","283601",0,-0.399843666772083,0,1,1,"LINC00523"
"12994","28361",0,-0.399843666772083,0,1,1,"IGHVII-60-1"
"12995","28362",0,-0.399843666772083,0,1,1,"IGHVII-53-1"
"12996","283624",2.22473373129036,5.20800161990732,3.6294211213635,0.056766557980806,0.48198815191508,"LINC00641"
"12997","283629",6.05267844611612,1.36290353504505,2.87262182185611,0.0900979853439379,0.596103892778932,"TSSK4"
"12998","28363",0,-0.399843666772083,0,1,1,"IGHVII-51-2"
"12999","283635",0.978372478573567,5.09786713544336,0.914315826738582,0.338971890195603,0.97413992436412,"FAM177A1"
"13000","283638",1.9524250448917,6.08549589469064,2.71802945869631,0.0992204385067018,0.606460905927903,"CEP170B"
"13001","28364",0,-0.399843666772083,0,1,1,"IGHVII-49-1"
"13002","283643",4.38705315481009,0.776209490846302,1.15135072873559,0.283266573238174,0.927259860912749,"TEDC1"
"13003","283651",4.19572003508498,0.288098507149774,0.976876937916784,0.322971058057055,0.965251697238857,"HMGN2P46"
"13004","283652",5.56099994151213,1.2533368028528,2.47904566623615,0.115372237787854,0.646110556536915,"SLC24A5"
"13005","283659",1.82583689168588,3.09443118554964,1.46870822190347,0.225549617815216,0.846109097485991,"PRTG"
"13006","28366",0,-0.399843666772083,0,1,1,"IGHVII-44-2"
"13007","283663",-0.743484395835561,1.68221988013353,0.165369743919659,0.684260081636697,1,"LINC00926"
"13008","28367",0,-0.399843666772083,0,1,1,"IGHVII-43-1"
"13009","283673",-4.48853209138555,-0.148605357641565,2.70785499048996,0.0998551766510175,0.606460905927903,"EWSAT1"
"13010","283677",3.33509831925076,0.0164534767736726,0.450169687236131,0.502254383617589,1,"REC114"
"13011","28368",0,-0.399843666772083,0,1,1,"IGHVII-40-1"
"13012","283683",0.227318182457368,1.60727971645332,0.019510063662446,0.888914070089274,1,"LOC283683"
"13013","283685",-5.45603499683554,0.0802397973267824,4.25050181176238,0.0392387343300223,0.401436997343904,"GOLGA6L2"
"13014","283687",4.26098449039267,0.331244128818876,0.807786854211857,0.368775377904908,0.998871723981107,"ST20-AS1"
"13015","283688",0,-0.399843666772083,0,1,1,"LINC00927"
"13016","28369",1.87805307310348,-0.262495268195724,2.3622071867576e-07,0.999612207828456,1,"IGHVII-33-1"
"13017","283692",6.28252095302423,1.93418666354937,3.90555622373595,0.048126693991832,0.440747368525197,"CPEB1-AS1"
"13018","283693",2.6298310497837,-0.139635923087805,-1.08395519742644e-08,1,1,"ACTG1P17"
"13019","283694",0,-0.399843666772083,0,1,1,"OR4N4"
"13020","2837",2.6298310497837,-0.139635923087805,-1.08395519742644e-08,1,1,"UTS2R"
"13021","28370",0,-0.399843666772083,0,1,1,"IGHVII-31-1"
"13022","28371",0,-0.399843666772083,0,1,1,"IGHVII-30-1"
"13023","283710",-5.45603499683554,0.0802397973267824,4.25050181176238,0.0392387343300223,0.401436997343904,"LINC03034"
"13024","28372",0,-0.399843666772083,0,1,1,"IGHVII-28-1"
"13025","283726",5.7643430148106,1.10642856821765,2.18462498535485,0.139395012895211,0.699809799486303,"SAXO2"
"13026","28373",0,-0.399843666772083,0,1,1,"IGHVII-26-2"
"13027","283731",7.05711490246606,2.09164475954477,1.88789086717895e-07,0.999653320237325,1,"LOC283731"
"13028","283738",2.27530211812765,-0.212266437149907,0.2723485576746,0.601760673374995,1,"NTRK3-AS1"
"13029","28374",0,-0.399843666772083,0,1,1,"IGHVII-22-1"
"13030","283742",1.45053905400523,4.30763232505824,1.75151853932567,0.185685944662793,0.788929058511928,"FAM98B"
"13031","283748",0,-0.399843666772083,0,1,1,"PLA2G4D"
"13032","28375",0,-0.399843666772083,0,1,1,"IGHVII-20-1"
"13033","283755",-0.812615974686912,4.34780071600269,0.712269267300417,0.398691497955122,1,"HERC2P3"
"13034","28376",0,-0.399843666772083,0,1,1,"IGHVII-15-1"
"13035","283761",2.26265387494231,1.99096977680019,1.50375521235198,0.220094464029386,0.83986075754754,"LINC00928"
"13036","283767",0,-0.399843666772083,0,1,1,"GOLGA6L1"
"13037","283768",2.91249013285241,-0.0922599829242388,0.435931518751143,0.509092703095968,1,"GOLGA8G"
"13038","28377",0,-0.399843666772083,0,1,1,"IGHVII-1-1"
"13039","283777",0,-0.399843666772083,0,1,1,"FAM169BP"
"13040","28378",0,-0.399843666772083,0,1,1,"IGHV7-81"
"13041","283788",0,-0.399843666772083,0,1,1,"LOC283788"
"13042","283796",-0.95246346716314,0.259156443382271,0.137324272985705,0.71095567103176,1,"GOLGA8IP"
"13043","2838",0,-0.399843666772083,0,1,1,"GPR15"
"13044","28380",0,-0.399843666772083,0,1,1,"IGHV7-56"
"13045","283807",5.74488882336627,1.11589828490248,1.56319251583419,0.211198386150633,0.828176879165509,"FBXL22"
"13046","28381",0,-0.399843666772083,0,1,1,"IGHV7-40"
"13047","28382",0,-0.399843666772083,0,1,1,"IGHV7-34-1"
"13048","283820",-0.0423320341698652,5.0516821118726,0.0020869178787817,0.963563076047819,1,"NOMO2"
"13049","28383",0,-0.399843666772083,0,1,1,"IGHV7-27"
"13050","283847",-5.45600752101736,0.346825469432177,4.52352251360954,0.0334319311078098,0.401436997343904,"TERB1"
"13051","283848",0.236344298295914,2.53323806487503,0.0345581267591648,0.852524623329097,1,"CES4A"
"13052","283849",5.72908903959598,1.39129905558018,2.75226238273261,0.0971169229628403,0.606460905927903,"EXOC3L1"
"13053","28385",0,-0.399843666772083,0,1,1,"IGHV6-1"
"13054","283856",5.83514052414358,1.19019566137534,0.943741857979767,0.331317385802379,0.973191258713684,"GNAO1-DT"
"13055","283860",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"LINC00304"
"13056","283867",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"LINC00922"
"13057","283869",0,-0.399843666772083,0,1,1,"NPW"
"13058","28387",0,-0.399843666772083,0,1,1,"IGHV5-78"
"13059","283870",5.35567116451687,0.85745056773051,1.76744962731433,0.183698022925538,0.786927849205459,"BRICD5"
"13060","283871",6.17340989870427,2.12194001726258,3.68969407437681,0.0547496573377052,0.473774125865971,"PGP"
"13061","283875",2.6298310497837,-0.139635923087805,-1.08395519742644e-08,1,1,"GREP1"
"13062","283876",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"LINC00921"
"13063","28388",5.01296608628828,0.73136068751614,1.64036818927153e-07,0.999676845119772,1,"IGHV5-51"
"13064","283888",0,-0.399843666772083,0,1,1,"IL21R-AS1"
"13065","283897",-3.30040595177734,0.709262803442711,2.27700515292366,0.131305205365779,0.680759871664313,"C16orf54"
"13066","283899",-0.130485056271007,3.05662356614987,0.0115174978560303,0.914535430940628,1,"INO80E"
"13067","28390",0,-0.399843666772083,0,1,1,"IGHV4-80"
"13068","283902",0,-0.399843666772083,0,1,1,"HCCAT5"
"13069","28391",7.00554348104147,2.05165360589083,1.50639990400226e-07,0.999690322116414,1,"IGHV4-61"
"13070","283914",0,-0.399843666772083,0,1,1,"LINC01566"
"13071","28392",8.6065013102561,3.39225109218513,7.32061874514306e-07,0.999317325150465,1,"IGHV4-59"
"13072","283922",1.86841379309489,2.73190962332351,1.75076366473967,0.185780757872422,0.788985180091269,"PDPR2P"
"13073","283927",3.82656240000957,0.158278822773233,0.760838832573946,0.383066139581441,1,"NUDT7"
